ReturnID,OrderID,ProductID,CustomerID,StoreID,ReturnReason,ReturnDate,RefundAmount,ReturnStatus,ProductName,Category,Return_Count,Unnamed: 0,stale_returns,stale_refund,damaged_returns,damaged_refund,total_returns,total_returns_amount
12574,7574,1040,10574,2017,Damaged Item,41:03.4,320,Processed,Sensodyne Toothpaste 100g,Personal Care,23,17,1,200,0,0,1,200
11266,6266,1009,9266,2060,Stale Product,20:03.4,140,Processed,Farm Fresh Tomatoes 500g,Vegetables,26,60,7,2869,0,0,7,2869
13966,8966,1020,11966,2032,Damaged Item,50:03.4,160,Processed,Cadbury Dairy Milk Silk 150g,Snacks,21,32,3,1760,0,0,3,1760
11143,6143,1023,9143,2065,Damaged Item,38:03.4,270,Processed,Haldiram's Bhujia 400g,Snacks,23,65,6,1116,0,0,6,1116
12116,7116,1040,10116,2015,Damaged Item,50:03.4,640,Processed,Sensodyne Toothpaste 100g,Personal Care,23,15,6,3065,0,0,6,3065
8575,3575,1021,6575,2001,Damaged Item,58:03.4,1198,Processed,Patanjali Ghee 1L,Grocery,14,1,3,1461,0,0,3,1461
14897,9897,1009,12897,2052,Damaged Item,02:03.4,35,Processed,Farm Fresh Tomatoes 500g,Vegetables,26,52,3,3525,0,0,3,3525
11829,6829,1015,9829,2023,Damaged Item,55:03.4,230,Processed,Colgate Toothpaste 200g,Personal Care,22,23,6,2165,0,0,6,2165
8654,3654,1038,6654,2074,Stale Product,25:03.4,270,Processed,Coca-Cola 2L,Beverages,15,74,6,1628,0,0,6,1628
13213,8213,1036,11213,2073,Stale Product,20:03.4,130,Processed,Frooti Mango Drink 1L,Beverages,28,73,7,2970,0,0,7,2970
17292,12292,1004,15292,2041,Damaged Item,46:03.4,84,Processed,Tata Salt 1kg,Grocery,19,41,4,1299,0,0,4,1299
11959,6959,1016,9959,2013,Stale Product,35:03.4,150,Processed,Nescafe Classic Coffee 100g,Beverages,21,13,9,6727,0,0,9,6727
11835,6835,1009,9835,2041,Stale Product,51:03.4,105,Processed,Farm Fresh Tomatoes 500g,Vegetables,26,41,4,1299,0,0,4,1299
12300,7300,1027,10300,2006,Stale Product,55:03.4,495,Processed,Real Mixed Fruit Juice 1L,Beverages,21,6,7,2491,0,0,7,2491
8651,3651,1005,6651,2008,Stale Product,33:03.4,720,Processed,India Gate Basmati Rice 1kg,Grocery,18,8,8,4080,0,0,8,4080
10506,5506,1033,8506,2014,Damaged Item,43:03.4,255,Processed,Oreo Chocolate Biscuits 300g,Snacks,20,14,4,1800,0,0,4,1800
10130,5130,1040,8130,2022,Stale Product,38:03.4,640,Processed,Sensodyne Toothpaste 100g,Personal Care,23,22,7,2100,0,0,7,2100
8891,3891,1020,6891,2051,Stale Product,21:03.4,640,Processed,Cadbury Dairy Milk Silk 150g,Snacks,21,51,5,1625,0,0,5,1625
16934,11934,1016,14934,2042,Stale Product,07:03.4,150,Processed,Nescafe Classic Coffee 100g,Beverages,21,42,6,2535,0,0,6,2535
17832,12832,1003,15832,2026,Damaged Item,01:03.4,765,Processed,Aashirvaad Atta 5kg,Grocery,18,26,7,2930,0,0,7,2930
9650,4650,1007,7650,2045,Stale Product,44:03.4,60,Processed,Lays Classic Salted 52g,Snacks,22,45,5,2313,0,0,5,2313
13262,8262,1030,11262,2020,Damaged Item,06:03.4,700,Processed,Johnson's Baby Powder 400g,Personal Care,22,20,5,1194,0,0,5,1194
11268,6268,1023,9268,2048,Stale Product,47:03.4,675,Processed,Haldiram's Bhujia 400g,Snacks,23,48,6,3149,0,0,6,3149
9549,4549,1002,7549,2044,Stale Product,31:03.4,80,Processed,Mother Dairy Curd 400g,Dairy,17,44,3,1977,0,0,3,1977
13720,8720,1013,11720,2040,Damaged Item,31:03.4,420,Processed,Kellogg's Corn Flakes 500g,Grocery,21,40,4,900,0,0,4,900
14258,9258,1008,12258,2065,Damaged Item,04:03.4,300,Processed,Britannia Good Day Cashew 600g,Snacks,19,65,6,1116,0,0,6,1116
17597,12597,1023,15597,2049,Stale Product,46:03.4,270,Processed,Haldiram's Bhujia 400g,Snacks,23,49,7,2340,0,0,7,2340
9414,4414,1032,7414,2026,Stale Product,54:03.4,320,Processed,Whisper Ultra Pads (30 pcs),Personal Care,22,26,7,2930,0,0,7,2930
8635,3635,1040,6635,2007,Stale Product,11:03.4,160,Processed,Sensodyne Toothpaste 100g,Personal Care,23,7,5,1545,0,0,5,1545
10707,5707,1039,8707,2023,Stale Product,29:03.4,220,Processed,Eveready AA Batteries (4 pcs),Electronics,20,23,6,2165,0,0,6,2165
14529,9529,1013,12529,2033,Stale Product,23:03.4,630,Processed,Kellogg's Corn Flakes 500g,Grocery,21,33,5,1223,0,0,5,1223
14787,9787,1020,12787,2098,Damaged Item,07:03.4,800,Processed,Cadbury Dairy Milk Silk 150g,Snacks,21,98,4,1865,0,0,4,1865
17125,12125,1008,15125,2077,Damaged Item,13:03.4,450,Processed,Britannia Good Day Cashew 600g,Snacks,19,77,6,3711,0,0,6,3711
13886,8886,1031,11886,2033,Damaged Item,57:03.4,390,Processed,Himalaya Face Wash 100ml,Personal Care,19,33,5,1223,0,0,5,1223
16680,11680,1048,14680,2029,Damaged Item,26:03.4,330,Processed,Real Orange Juice 1L,Beverages,17,29,9,4345,0,0,9,4345
10433,5433,1009,8433,2029,Stale Product,34:03.4,140,Processed,Farm Fresh Tomatoes 500g,Vegetables,26,29,9,4345,0,0,9,4345
16555,11555,1050,14555,2066,Stale Product,15:03.4,495,Processed,Dabur Red Toothpaste 200g,Personal Care,12,66,7,3908,0,0,7,3908
14907,9907,1042,12907,2078,Damaged Item,58:03.4,180,Processed,Kissan Mixed Fruit Jam 500g,Grocery,24,78,3,490,0,0,3,490
11233,6233,1041,9233,2034,Damaged Item,36:03.4,825,Processed,Nestle Everyday Milk Powder 500g,Dairy,21,34,4,2616,0,0,4,2616
10284,5284,1042,8284,2031,Stale Product,04:03.4,180,Processed,Kissan Mixed Fruit Jam 500g,Grocery,24,31,5,1800,0,0,5,1800
10899,5899,1039,8899,2023,Stale Product,20:03.4,330,Processed,Eveready AA Batteries (4 pcs),Electronics,20,23,6,2165,0,0,6,2165
12901,7901,1003,10901,2006,Damaged Item,58:03.4,510,Processed,Aashirvaad Atta 5kg,Grocery,18,6,7,2491,0,0,7,2491
17585,12585,1025,15585,2073,Damaged Item,47:03.4,45,Processed,Dove Soap 125g,Personal Care,21,73,7,2970,0,0,7,2970
16479,11479,1045,14479,2019,Stale Product,58:03.4,160,Processed,Parle-G Biscuits 800g,Snacks,17,19,9,3970,0,0,9,3970
11351,6351,1010,9351,2026,Stale Product,11:03.4,360,Processed,Golden Apples 1kg,Fruits,18,26,7,2930,0,0,7,2930
11550,6550,1029,9550,2073,Damaged Item,22:03.4,385,Processed,Horlicks Classic Malt 1kg,Beverages,20,73,7,2970,0,0,7,2970
15463,10463,1034,13463,2010,Stale Product,42:03.4,1050,Processed,Lizol Floor Cleaner 1L,Grocery,23,10,10,5120,0,0,10,5120
10440,5440,1027,8440,2063,Damaged Item,03:03.4,495,Processed,Real Mixed Fruit Juice 1L,Beverages,21,63,6,1962,0,0,6,1962
15844,10844,1035,13844,2059,Stale Product,56:03.4,270,Processed,Sprite 2L,Beverages,16,59,5,2780,0,0,5,2780
15985,10985,1006,13985,2091,Damaged Item,29:03.4,14,Processed,Maggi Noodles 70g,Snacks,21,91,9,2593,0,0,9,2593
14315,9315,1029,12315,2087,Damaged Item,38:03.4,1925,Processed,Horlicks Classic Malt 1kg,Beverages,20,87,6,1715,0,0,6,1715
12021,7021,1026,10021,2070,Stale Product,02:03.4,299,Processed,Gillette Mach3 Razor,Personal Care,16,70,5,4551,0,0,5,4551
11654,6654,1043,9654,2066,Damaged Item,23:03.4,560,Processed,Good Day Butter Cookies 600g,Snacks,18,66,7,3908,0,0,7,3908
17617,12617,1047,15617,2015,Stale Product,33:03.4,385,Processed,Head & Shoulders Shampoo 650ml,Personal Care,15,15,6,3065,0,0,6,3065
12202,7202,1049,10202,2061,Stale Product,30:03.4,1200,Processed,Gillette Shaving Foam 200ml,Personal Care,21,61,7,4815,0,0,7,4815
9049,4049,1037,7049,2011,Stale Product,54:03.4,350,Processed,Dabur Chyawanprash 1kg,Health,10,11,6,4745,0,0,6,4745
8637,3637,1021,6637,2070,Stale Product,12:03.4,2396,Processed,Patanjali Ghee 1L,Grocery,14,70,5,4551,0,0,5,4551
11767,6767,1031,9767,2052,Damaged Item,06:03.4,650,Processed,Himalaya Face Wash 100ml,Personal Care,19,52,3,3525,0,0,3,3525
16083,11083,1002,14083,2034,Damaged Item,17:03.4,40,Processed,Mother Dairy Curd 400g,Dairy,17,34,4,2616,0,0,4,2616
15475,10475,1004,13475,2081,Damaged Item,14:03.4,112,Processed,Tata Salt 1kg,Grocery,19,81,9,4529,0,0,9,4529
14911,9911,1025,12911,2080,Damaged Item,02:03.4,45,Processed,Dove Soap 125g,Personal Care,21,80,6,1450,0,0,6,1450
10548,5548,1037,8548,2000,Stale Product,19:03.4,1400,Processed,Dabur Chyawanprash 1kg,Health,10,0,5,4235,0,0,5,4235
11461,6461,1039,9461,2059,Damaged Item,48:03.4,550,Processed,Eveready AA Batteries (4 pcs),Electronics,20,59,5,2780,0,0,5,2780
9369,4369,1003,7369,2033,Damaged Item,46:03.4,765,Processed,Aashirvaad Atta 5kg,Grocery,18,33,5,1223,0,0,5,1223
11732,6732,1007,9732,2022,Stale Product,59:03.4,20,Processed,Lays Classic Salted 52g,Snacks,22,22,7,2100,0,0,7,2100
17915,12915,1007,15915,2064,Stale Product,57:03.4,80,Processed,Lays Classic Salted 52g,Snacks,22,64,8,2990,0,0,8,2990
17814,12814,1008,15814,2012,Damaged Item,17:03.4,150,Processed,Britannia Good Day Cashew 600g,Snacks,19,12,7,5165,0,0,7,5165
10001,5001,1017,8001,2006,Damaged Item,34:03.4,480,Processed,Tata Tea Premium 500g,Beverages,12,6,7,2491,0,0,7,2491
15287,10287,1049,13287,2085,Damaged Item,28:03.4,1200,Processed,Gillette Shaving Foam 200ml,Personal Care,21,85,7,4247,0,0,7,4247
11316,6316,1014,9316,2098,Stale Product,27:03.4,725,Processed,Dettol Handwash 750ml,Personal Care,13,98,4,1865,0,0,4,1865
11643,6643,1024,9643,2005,Damaged Item,16:03.4,450,Processed,Bournvita 500g,Beverages,29,5,4,3535,0,0,4,3535
8630,3630,1033,6630,2063,Damaged Item,38:03.4,255,Processed,Oreo Chocolate Biscuits 300g,Snacks,20,63,6,1962,0,0,6,1962
10609,5609,1036,8609,2010,Stale Product,43:03.4,65,Processed,Frooti Mango Drink 1L,Beverages,28,10,10,5120,0,0,10,5120
17667,12667,1003,15667,2070,Stale Product,02:03.4,1275,Processed,Aashirvaad Atta 5kg,Grocery,18,70,5,4551,0,0,5,4551
13014,8014,1046,11014,2043,Stale Product,37:03.4,360,Processed,Sprite 2L,Beverages,21,43,3,589,0,0,3,589
15096,10096,1036,13096,2063,Stale Product,09:03.4,130,Processed,Frooti Mango Drink 1L,Beverages,28,63,6,1962,0,0,6,1962
16999,11999,1000,14999,2029,Damaged Item,07:03.4,216,Processed,Amul Taaza Milk 1L,Dairy,29,29,9,4345,0,0,9,4345
16891,11891,1032,14891,2059,Stale Product,27:03.4,640,Processed,Whisper Ultra Pads (30 pcs),Personal Care,22,59,5,2780,0,0,5,2780
14200,9200,1014,12200,2012,Stale Product,29:03.4,435,Processed,Dettol Handwash 750ml,Personal Care,13,12,7,5165,0,0,7,5165
13336,8336,1034,11336,2032,Stale Product,55:03.4,210,Processed,Lizol Floor Cleaner 1L,Grocery,23,32,3,1760,0,0,3,1760
17046,12046,1012,15046,2061,Stale Product,41:03.4,720,Processed,Saffola Gold Oil 1L,Grocery,17,61,7,4815,0,0,7,4815
17962,12962,1004,15962,2070,Damaged Item,52:03.4,140,Processed,Tata Salt 1kg,Grocery,19,70,5,4551,0,0,5,4551
11079,6079,1011,9079,2087,Damaged Item,44:03.4,60,Processed,Bananas (12 pcs),Fruits,19,87,6,1715,0,0,6,1715
10207,5207,1020,8207,2025,Stale Product,24:03.4,480,Processed,Cadbury Dairy Milk Silk 150g,Snacks,21,25,2,2020,0,0,2,2020
9942,4942,1019,7942,2090,Stale Product,02:03.4,199,Processed,Dabur Honey 500g,Grocery,18,90,4,1091,0,0,4,1091
11562,6562,1036,9562,2061,Stale Product,24:03.4,65,Processed,Frooti Mango Drink 1L,Beverages,28,61,7,4815,0,0,7,4815
10943,5943,1009,8943,2012,Stale Product,59:03.4,105,Processed,Farm Fresh Tomatoes 500g,Vegetables,26,12,7,5165,0,0,7,5165
9863,4863,1015,7863,2091,Stale Product,28:03.4,460,Processed,Colgate Toothpaste 200g,Personal Care,22,91,9,2593,0,0,9,2593
10958,5958,1013,8958,2088,Damaged Item,24:03.4,1050,Processed,Kellogg's Corn Flakes 500g,Grocery,21,88,4,1738,0,0,4,1738
10890,5890,1037,8890,2053,Stale Product,48:03.4,1750,Processed,Dabur Chyawanprash 1kg,Health,10,53,7,3841,0,0,7,3841
9037,4037,1012,7037,2052,Damaged Item,09:03.4,900,Processed,Saffola Gold Oil 1L,Grocery,17,52,3,3525,0,0,3,3525
10236,5236,1001,8236,2016,Stale Product,13:03.4,260,Processed,Amul Butter 500g,Dairy,27,16,10,5503,0,0,10,5503
10934,5934,1027,8934,2013,Stale Product,50:03.4,99,Processed,Real Mixed Fruit Juice 1L,Beverages,21,13,9,6727,0,0,9,6727
13174,8174,1016,11174,2012,Damaged Item,41:03.4,450,Processed,Nescafe Classic Coffee 100g,Beverages,21,12,7,5165,0,0,7,5165
10781,5781,1026,8781,2054,Stale Product,00:03.4,1495,Processed,Gillette Mach3 Razor,Personal Care,16,54,3,1865,0,0,3,1865
15275,10275,1009,13275,2035,Damaged Item,42:03.4,105,Processed,Farm Fresh Tomatoes 500g,Vegetables,26,35,3,1345,0,0,3,1345
15859,10859,1045,13859,2026,Stale Product,04:03.4,320,Processed,Parle-G Biscuits 800g,Snacks,17,26,7,2930,0,0,7,2930
12406,7406,1024,10406,2018,Stale Product,51:03.4,1125,Processed,Bournvita 500g,Beverages,29,18,9,4243,0,0,9,4243
16022,11022,1041,14022,2053,Stale Product,52:03.4,550,Processed,Nestle Everyday Milk Powder 500g,Dairy,21,53,7,3841,0,0,7,3841
17241,12241,1013,15241,2052,Damaged Item,49:03.4,840,Processed,Kellogg's Corn Flakes 500g,Grocery,21,52,3,3525,0,0,3,3525
16424,11424,1021,14424,2081,Damaged Item,13:03.4,1198,Processed,Patanjali Ghee 1L,Grocery,14,81,9,4529,0,0,9,4529
13277,8277,1042,11277,2014,Stale Product,42:03.4,180,Processed,Kissan Mixed Fruit Jam 500g,Grocery,24,14,4,1800,0,0,4,1800
15279,10279,1001,13279,2007,Stale Product,57:03.4,520,Processed,Amul Butter 500g,Dairy,27,7,5,1545,0,0,5,1545
17674,12674,1004,15674,2015,Stale Product,49:03.4,140,Processed,Tata Salt 1kg,Grocery,19,15,6,3065,0,0,6,3065
15240,10240,1043,13240,2053,Damaged Item,53:03.4,700,Processed,Good Day Butter Cookies 600g,Snacks,18,53,7,3841,0,0,7,3841
10119,5119,1001,8119,2000,Stale Product,35:03.4,780,Processed,Amul Butter 500g,Dairy,27,0,5,4235,0,0,5,4235
8582,3582,1050,6582,2046,Damaged Item,44:03.4,495,Processed,Dabur Red Toothpaste 200g,Personal Care,12,46,3,2800,0,0,3,2800
10307,5307,1035,8307,2096,Damaged Item,46:03.4,180,Processed,Sprite 2L,Beverages,16,96,10,5020,0,0,10,5020
9025,4025,1005,7025,2013,Stale Product,59:03.4,900,Processed,India Gate Basmati Rice 1kg,Grocery,18,13,9,6727,0,0,9,6727
11336,6336,1039,9336,2092,Damaged Item,01:03.4,330,Processed,Eveready AA Batteries (4 pcs),Electronics,20,92,6,3391,0,0,6,3391
8222,3222,1036,6222,2065,Stale Product,14:03.4,65,Processed,Frooti Mango Drink 1L,Beverages,28,65,6,1116,0,0,6,1116
17447,12447,1001,15447,2011,Stale Product,07:03.4,780,Processed,Amul Butter 500g,Dairy,27,11,6,4745,0,0,6,4745
17716,12716,1044,15716,2045,Stale Product,04:03.4,340,Processed,Brooke Bond Red Label 500g,Beverages,18,45,5,2313,0,0,5,2313
9826,4826,1005,7826,2018,Damaged Item,04:03.4,180,Processed,India Gate Basmati Rice 1kg,Grocery,18,18,9,4243,0,0,9,4243
8746,3746,1030,6746,2024,Damaged Item,42:03.4,700,Processed,Johnson's Baby Powder 400g,Personal Care,22,24,4,630,0,0,4,630
8170,3170,1030,6170,2095,Stale Product,59:03.4,350,Processed,Johnson's Baby Powder 400g,Personal Care,22,95,4,1995,0,0,4,1995
8133,3133,1005,6133,2089,Stale Product,14:03.4,720,Processed,India Gate Basmati Rice 1kg,Grocery,18,89,4,1540,0,0,4,1540
16833,11833,1049,14833,2066,Stale Product,29:03.4,240,Processed,Gillette Shaving Foam 200ml,Personal Care,21,66,7,3908,0,0,7,3908
17504,12504,1048,15504,2052,Damaged Item,39:03.4,440,Processed,Real Orange Juice 1L,Beverages,17,52,3,3525,0,0,3,3525
16528,11528,1043,14528,2069,Damaged Item,22:03.4,140,Processed,Good Day Butter Cookies 600g,Snacks,18,69,4,2970,0,0,4,2970
13722,8722,1001,11722,2077,Damaged Item,51:03.4,520,Processed,Amul Butter 500g,Dairy,27,77,6,3711,0,0,6,3711
8770,3770,1036,6770,2072,Damaged Item,08:03.4,260,Processed,Frooti Mango Drink 1L,Beverages,28,72,4,1415,0,0,4,1415
9270,4270,1037,7270,2059,Stale Product,41:03.4,700,Processed,Dabur Chyawanprash 1kg,Health,10,59,5,2780,0,0,5,2780
16484,11484,1024,14484,2002,Damaged Item,59:03.4,675,Processed,Bournvita 500g,Beverages,29,2,5,2125,0,0,5,2125
11472,6472,1017,9472,2078,Stale Product,30:03.4,240,Processed,Tata Tea Premium 500g,Beverages,12,78,3,490,0,0,3,490
17784,12784,1020,15784,2043,Damaged Item,31:03.4,480,Processed,Cadbury Dairy Milk Silk 150g,Snacks,21,43,3,589,0,0,3,589
14331,9331,1026,12331,2094,Damaged Item,43:03.4,299,Processed,Gillette Mach3 Razor,Personal Care,16,94,4,1029,0,0,4,1029
17336,12336,1034,15336,2067,Damaged Item,07:03.4,840,Processed,Lizol Floor Cleaner 1L,Grocery,23,67,2,4193,0,0,2,4193
10321,5321,1016,8321,2061,Damaged Item,19:03.4,750,Processed,Nescafe Classic Coffee 100g,Beverages,21,61,7,4815,0,0,7,4815
10530,5530,1035,8530,2029,Stale Product,27:03.4,450,Processed,Sprite 2L,Beverages,16,29,9,4345,0,0,9,4345
17778,12778,1038,15778,2092,Stale Product,27:03.4,450,Processed,Coca-Cola 2L,Beverages,15,92,6,3391,0,0,6,3391
10028,5028,1049,8028,2094,Damaged Item,04:03.4,480,Processed,Gillette Shaving Foam 200ml,Personal Care,21,94,4,1029,0,0,4,1029
16188,11188,1022,14188,2060,Damaged Item,16:03.4,800,Processed,Fortune Sunflower Oil 1L,Grocery,20,60,7,2869,0,0,7,2869
10851,5851,1042,8851,2093,Stale Product,11:03.4,720,Processed,Kissan Mixed Fruit Jam 500g,Grocery,24,93,2,850,0,0,2,850
14630,9630,1006,12630,2066,Damaged Item,47:03.4,28,Processed,Maggi Noodles 70g,Snacks,21,66,7,3908,0,0,7,3908
10193,5193,1007,8193,2091,Stale Product,06:03.4,60,Processed,Lays Classic Salted 52g,Snacks,22,91,9,2593,0,0,9,2593
16556,11556,1020,14556,2064,Stale Product,19:03.4,480,Processed,Cadbury Dairy Milk Silk 150g,Snacks,21,64,8,2990,0,0,8,2990
13558,8558,1023,11558,2012,Stale Product,36:03.4,135,Processed,Haldiram's Bhujia 400g,Snacks,23,12,7,5165,0,0,7,5165
16174,11174,1000,14174,2034,Stale Product,06:03.4,216,Processed,Amul Taaza Milk 1L,Dairy,29,34,4,2616,0,0,4,2616
11826,6826,1015,9826,2087,Stale Product,27:03.4,460,Processed,Colgate Toothpaste 200g,Personal Care,22,87,6,1715,0,0,6,1715
9406,4406,1024,7406,2077,Damaged Item,30:03.4,450,Processed,Bournvita 500g,Beverages,29,77,6,3711,0,0,6,3711
13430,8430,1040,11430,2023,Damaged Item,35:03.4,800,Processed,Sensodyne Toothpaste 100g,Personal Care,23,23,6,2165,0,0,6,2165
10769,5769,1012,8769,2048,Stale Product,19:03.4,720,Processed,Saffola Gold Oil 1L,Grocery,17,48,6,3149,0,0,6,3149
16988,11988,1040,14988,2087,Damaged Item,54:03.4,640,Processed,Sensodyne Toothpaste 100g,Personal Care,23,87,6,1715,0,0,6,1715
15245,10245,1040,13245,2064,Stale Product,22:03.4,160,Processed,Sensodyne Toothpaste 100g,Personal Care,23,64,8,2990,0,0,8,2990
16241,11241,1043,14241,2045,Damaged Item,13:03.4,700,Processed,Good Day Butter Cookies 600g,Snacks,18,45,5,2313,0,0,5,2313
10512,5512,1026,8512,2004,Stale Product,48:03.4,1196,Processed,Gillette Mach3 Razor,Personal Care,16,4,7,5781,0,0,7,5781
10409,5409,1033,8409,2074,Damaged Item,57:03.4,255,Processed,Oreo Chocolate Biscuits 300g,Snacks,20,74,6,1628,0,0,6,1628
8729,3729,1020,6729,2011,Stale Product,19:03.4,800,Processed,Cadbury Dairy Milk Silk 150g,Snacks,21,11,6,4745,0,0,6,4745
13179,8179,1024,11179,2052,Stale Product,04:03.4,1125,Processed,Bournvita 500g,Beverages,29,52,3,3525,0,0,3,3525
11620,6620,1036,9620,2080,Stale Product,54:03.4,260,Processed,Frooti Mango Drink 1L,Beverages,28,80,6,1450,0,0,6,1450
13705,8705,1014,11705,2017,Damaged Item,52:03.4,725,Processed,Dettol Handwash 750ml,Personal Care,13,17,1,200,0,0,1,200
9425,4425,1034,7425,2050,Stale Product,11:03.4,630,Processed,Lizol Floor Cleaner 1L,Grocery,23,50,4,1910,0,0,4,1910
14952,9952,1041,12952,2072,Stale Product,58:03.4,550,Processed,Nestle Everyday Milk Powder 500g,Dairy,21,72,4,1415,0,0,4,1415
14609,9609,1021,12609,2035,Damaged Item,43:03.4,2995,Processed,Patanjali Ghee 1L,Grocery,14,35,3,1345,0,0,3,1345
16422,11422,1007,14422,2098,Damaged Item,28:03.4,60,Processed,Lays Classic Salted 52g,Snacks,22,98,4,1865,0,0,4,1865
8016,3016,1013,6016,2097,Stale Product,33:03.4,630,Processed,Kellogg's Corn Flakes 500g,Grocery,21,97,7,3164,0,0,7,3164
11177,6177,1017,9177,2011,Stale Product,48:03.4,960,Processed,Tata Tea Premium 500g,Beverages,12,11,6,4745,0,0,6,4745
10366,5366,1014,8366,2028,Stale Product,40:03.4,435,Processed,Dettol Handwash 750ml,Personal Care,13,28,4,1555,0,0,4,1555
14170,9170,1043,12170,2027,Damaged Item,29:03.4,560,Processed,Good Day Butter Cookies 600g,Snacks,18,27,4,1655,0,0,4,1655
11589,6589,1019,9589,2053,Damaged Item,31:03.4,995,Processed,Dabur Honey 500g,Grocery,18,53,7,3841,0,0,7,3841
8645,3645,1010,6645,2079,Damaged Item,55:03.4,720,Processed,Golden Apples 1kg,Fruits,18,79,3,2255,0,0,3,2255
13590,8590,1012,11590,2015,Damaged Item,10:03.4,360,Processed,Saffola Gold Oil 1L,Grocery,17,15,6,3065,0,0,6,3065
15957,10957,1018,13957,2099,Stale Product,36:03.4,950,Processed,Surf Excel Matic 1kg,Grocery,24,99,1,950,0,0,1,950
13562,8562,1043,11562,2041,Damaged Item,58:03.4,420,Processed,Good Day Butter Cookies 600g,Snacks,18,41,4,1299,0,0,4,1299
9569,4569,1048,7569,2036,Damaged Item,57:03.4,330,Processed,Real Orange Juice 1L,Beverages,17,36,7,2930,0,0,7,2930
10995,5995,1040,8995,2063,Stale Product,02:03.4,320,Processed,Sensodyne Toothpaste 100g,Personal Care,23,63,6,1962,0,0,6,1962
17184,12184,1018,15184,2075,Damaged Item,35:03.4,380,Processed,Surf Excel Matic 1kg,Grocery,24,75,4,833,0,0,4,833
16889,11889,1006,14889,2024,Stale Product,11:03.4,70,Processed,Maggi Noodles 70g,Snacks,21,24,4,630,0,0,4,630
17406,12406,1009,15406,2055,Damaged Item,05:03.4,70,Processed,Farm Fresh Tomatoes 500g,Vegetables,26,55,6,1723,0,0,6,1723
9454,4454,1008,7454,2029,Stale Product,28:03.4,450,Processed,Britannia Good Day Cashew 600g,Snacks,19,29,9,4345,0,0,9,4345
17677,12677,1016,15677,2018,Damaged Item,28:03.4,600,Processed,Nescafe Classic Coffee 100g,Beverages,21,18,9,4243,0,0,9,4243
15862,10862,1034,13862,2006,Damaged Item,30:03.4,840,Processed,Lizol Floor Cleaner 1L,Grocery,23,6,7,2491,0,0,7,2491
15861,10861,1011,13861,2079,Stale Product,57:03.4,300,Processed,Bananas (12 pcs),Fruits,19,79,3,2255,0,0,3,2255
15613,10613,1015,13613,2049,Damaged Item,52:03.4,230,Processed,Colgate Toothpaste 200g,Personal Care,22,49,7,2340,0,0,7,2340
13730,8730,1050,11730,2096,Stale Product,13:03.4,297,Processed,Dabur Red Toothpaste 200g,Personal Care,12,96,10,5020,0,0,10,5020
9823,4823,1020,7823,2091,Stale Product,14:03.4,160,Processed,Cadbury Dairy Milk Silk 150g,Snacks,21,91,9,2593,0,0,9,2593
12383,7383,1017,10383,2051,Damaged Item,31:03.4,720,Processed,Tata Tea Premium 500g,Beverages,12,51,5,1625,0,0,5,1625
8446,3446,1030,6446,2029,Stale Product,52:03.4,350,Processed,Johnson's Baby Powder 400g,Personal Care,22,29,9,4345,0,0,9,4345
13251,8251,1029,11251,2013,Stale Product,05:03.4,1540,Processed,Horlicks Classic Malt 1kg,Beverages,20,13,9,6727,0,0,9,6727
17721,12721,1024,15721,2081,Damaged Item,27:03.4,675,Processed,Bournvita 500g,Beverages,29,81,9,4529,0,0,9,4529
16389,11389,1039,14389,2077,Stale Product,18:03.4,550,Processed,Eveready AA Batteries (4 pcs),Electronics,20,77,6,3711,0,0,6,3711
13576,8576,1030,11576,2073,Damaged Item,46:03.4,350,Processed,Johnson's Baby Powder 400g,Personal Care,22,73,7,2970,0,0,7,2970
13357,8357,1040,11357,2018,Damaged Item,42:03.4,160,Processed,Sensodyne Toothpaste 100g,Personal Care,23,18,9,4243,0,0,9,4243
16121,11121,1007,14121,2096,Stale Product,00:03.4,40,Processed,Lays Classic Salted 52g,Snacks,22,96,10,5020,0,0,10,5020
11925,6925,1011,9925,2048,Damaged Item,44:03.4,60,Processed,Bananas (12 pcs),Fruits,19,48,6,3149,0,0,6,3149
12764,7764,1008,10764,2051,Stale Product,50:03.4,450,Processed,Britannia Good Day Cashew 600g,Snacks,19,51,5,1625,0,0,5,1625
17809,12809,1021,15809,2085,Stale Product,56:03.4,1198,Processed,Patanjali Ghee 1L,Grocery,14,85,7,4247,0,0,7,4247
10362,5362,1023,8362,2031,Stale Product,08:03.4,675,Processed,Haldiram's Bhujia 400g,Snacks,23,31,5,1800,0,0,5,1800
14327,9327,1003,12327,2044,Damaged Item,19:03.4,255,Processed,Aashirvaad Atta 5kg,Grocery,18,44,3,1977,0,0,3,1977
15422,10422,1010,13422,2002,Damaged Item,04:03.4,720,Processed,Golden Apples 1kg,Fruits,18,2,5,2125,0,0,5,2125
16246,11246,1043,14246,2061,Stale Product,05:03.4,140,Processed,Good Day Butter Cookies 600g,Snacks,18,61,7,4815,0,0,7,4815
12685,7685,1003,10685,2047,Damaged Item,41:03.4,255,Processed,Aashirvaad Atta 5kg,Grocery,18,47,5,1740,0,0,5,1740
10863,5863,1026,8863,2039,Damaged Item,23:03.4,299,Processed,Gillette Mach3 Razor,Personal Care,16,39,5,3560,0,0,5,3560
